SalesOrderID,ProductID,Month,Year,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,CustomerID,SubTotal
59185,793,Oct,2013,12-11-2013,07-11-2013,5,1,SO59185,16727,2451.30
59185,877,Oct,2013,12-11-2013,07-11-2013,5,1,SO59185,16727,2451.30
59186,983,Oct,2013,12-11-2013,07-11-2013,5,1,SO59186,14379,854.47
59186,707,Oct,2013,12-11-2013,07-11-2013,5,1,SO59186,14379,854.47
59186,716,Oct,2013,12-11-2013,07-11-2013,5,1,SO59186,14379,854.47
59187,989,Oct,2013,12-11-2013,07-11-2013,5,1,SO59187,15904,611.96
59187,878,Oct,2013,12-11-2013,07-11-2013,5,1,SO59187,15904,611.96
59187,715,Oct,2013,12-11-2013,07-11-2013,5,1,SO59187,15904,611.96
59188,780,Oct,2013,12-11-2013,07-11-2013,5,1,SO59188,14374,2362.27
59188,930,Oct,2013,12-11-2013,07-11-2013,5,1,SO59188,14374,2362.27
59188,921,Oct,2013,12-11-2013,07-11-2013,5,1,SO59188,14374,2362.27
59188,873,Oct,2013,12-11-2013,07-11-2013,5,1,SO59188,14374,2362.27
59189,779,Oct,2013,12-11-2013,07-11-2013,5,1,SO59189,13452,2356.95
59189,878,Oct,2013,12-11-2013,07-11-2013,5,1,SO59189,13452,2356.95
59189,871,Oct,2013,12-11-2013,07-11-2013,5,1,SO59189,13452,2356.95
59189,870,Oct,2013,12-11-2013,07-11-2013,5,1,SO59189,13452,2356.95
59190,794,Oct,2013,12-11-2013,07-11-2013,5,1,SO59190,20219,2466.32
59190,872,Oct,2013,12-11-2013,07-11-2013,5,1,SO59190,20219,2466.32
59190,712,Oct,2013,12-11-2013,07-11-2013,5,1,SO59190,20219,2466.32
59190,870,Oct,2013,12-11-2013,07-11-2013,5,1,SO59190,20219,2466.32
59191,797,Oct,2013,12-11-2013,07-11-2013,5,1,SO59191,24460,1120.49
59192,801,Oct,2013,12-11-2013,07-11-2013,5,1,SO59192,25057,1120.49
59193,998,Oct,2013,12-11-2013,07-11-2013,5,1,SO59193,22404,539.99
59194,955,Oct,2013,12-11-2013,07-11-2013,5,1,SO59194,11056,2419.06
59194,711,Oct,2013,12-11-2013,07-11-2013,5,1,SO59194,11056,2419.06
59195,970,Oct,2013,12-11-2013,07-11-2013,5,1,SO59195,25418,1223.84
59195,874,Oct,2013,12-11-2013,07-11-2013,5,1,SO59195,25418,1223.84
59196,970,Oct,2013,12-11-2013,07-11-2013,5,1,SO59196,25394,1249.84
59196,711,Oct,2013,12-11-2013,07-11-2013,5,1,SO59196,25394,1249.84
59197,954,Oct,2013,12-11-2013,07-11-2013,5,1,SO59197,24644,2393.06
59197,872,Oct,2013,12-11-2013,07-11-2013,5,1,SO59197,24644,2393.06
59198,977,Oct,2013,12-11-2013,07-11-2013,5,1,SO59198,22291,574.98
59198,708,Oct,2013,12-11-2013,07-11-2013,5,1,SO59198,22291,574.98
59199,998,Oct,2013,12-11-2013,07-11-2013,5,1,SO59199,25989,562.96
59199,872,Oct,2013,12-11-2013,07-11-2013,5,1,SO59199,25989,562.96
59199,712,Oct,2013,12-11-2013,07-11-2013,5,1,SO59199,25989,562.96
59199,870,Oct,2013,12-11-2013,07-11-2013,5,1,SO59199,25989,562.96
59200,797,Oct,2013,12-11-2013,07-11-2013,5,1,SO59200,20374,1120.49
59201,974,Oct,2013,12-11-2013,07-11-2013,5,1,SO59201,17443,1754.98
59201,882,Oct,2013,12-11-2013,07-11-2013,5,1,SO59201,17443,1754.98
59202,800,Oct,2013,12-11-2013,07-11-2013,5,1,SO59202,15925,1120.49
59203,999,Oct,2013,12-11-2013,07-11-2013,5,1,SO59203,22395,571.72
59203,931,Oct,2013,12-11-2013,07-11-2013,5,1,SO59203,22395,571.72
59203,873,Oct,2013,12-11-2013,07-11-2013,5,1,SO59203,22395,571.72
59203,877,Oct,2013,12-11-2013,07-11-2013,5,1,SO59203,22395,571.72
59204,968,Oct,2013,12-11-2013,07-11-2013,5,1,SO59204,13595,2419.06
59204,711,Oct,2013,12-11-2013,07-11-2013,5,1,SO59204,13595,2419.06
59205,970,Oct,2013,12-11-2013,07-11-2013,5,1,SO59205,13007,1249.84
59205,707,Oct,2013,12-11-2013,07-11-2013,5,1,SO59205,13007,1249.84
59206,979,Oct,2013,12-11-2013,07-11-2013,5,1,SO59206,29055,765.32
59206,870,Oct,2013,12-11-2013,07-11-2013,5,1,SO59206,29055,765.32
59206,872,Oct,2013,12-11-2013,07-11-2013,5,1,SO59206,29055,765.32
59206,712,Oct,2013,12-11-2013,07-11-2013,5,1,SO59206,29055,765.32
59207,712,Oct,2013,12-11-2013,07-11-2013,5,1,SO59207,11447,2393.06
59207,966,Oct,2013,12-11-2013,07-11-2013,5,1,SO59207,11447,2393.06
59208,968,Oct,2013,12-11-2013,07-11-2013,5,1,SO59208,11455,2447.05
59208,882,Oct,2013,12-11-2013,07-11-2013,5,1,SO59208,11455,2447.05
59208,712,Oct,2013,12-11-2013,07-11-2013,5,1,SO59208,11455,2447.05
59209,969,Oct,2013,12-11-2013,07-11-2013,5,1,SO59209,11456,2433.04
59209,872,Oct,2013,12-11-2013,07-11-2013,5,1,SO59209,11456,2433.04
59209,870,Oct,2013,12-11-2013,07-11-2013,5,1,SO59209,11456,2433.04
59209,708,Oct,2013,12-11-2013,07-11-2013,5,1,SO59209,11456,2433.04
47747,792,Sep,2012,13-09-2012,08-09-2012,5,1,SO47747,16253,2181.5625
47748,779,Sep,2012,13-09-2012,08-09-2012,5,1,SO47748,26485,2071.4196
47749,792,Sep,2012,13-09-2012,08-09-2012,5,1,SO47749,22172,2181.5625
47750,790,Sep,2012,13-09-2012,08-09-2012,5,1,SO47750,21976,2443.35
47751,790,Sep,2012,13-09-2012,08-09-2012,5,1,SO47751,21983,2443.35
47752,795,Sep,2012,13-09-2012,08-09-2012,5,1,SO47752,21994,2181.5625
47753,783,Sep,2012,13-09-2012,08-09-2012,5,1,SO47753,13020,2049.0982
47754,801,Sep,2012,14-09-2012,09-09-2012,5,1,SO47754,14104,1000.4375
47755,800,Sep,2012,14-09-2012,09-09-2012,5,1,SO47755,17195,1000.4375
47756,780,Sep,2012,14-09-2012,09-09-2012,5,1,SO47756,12272,2071.4196
47757,796,Sep,2012,14-09-2012,09-09-2012,5,1,SO47757,16530,2181.5625
47758,792,Sep,2012,14-09-2012,09-09-2012,5,1,SO47758,16550,2181.5625
47759,794,Sep,2012,14-09-2012,09-09-2012,5,1,SO47759,14773,2181.5625
47760,792,Sep,2012,14-09-2012,09-09-2012,5,1,SO47760,13482,2181.5625
47761,761,Sep,2012,15-09-2012,10-09-2012,5,1,SO47761,20548,782.99
47762,779,Sep,2012,15-09-2012,10-09-2012,5,1,SO47762,26330,2071.4196
47763,796,Sep,2012,15-09-2012,10-09-2012,5,1,SO47763,22170,2181.5625
47764,781,Sep,2012,16-09-2012,11-09-2012,5,1,SO47764,28711,2071.4196
47765,783,Sep,2012,16-09-2012,11-09-2012,5,1,SO47765,26343,2049.0982
47766,782,Sep,2012,16-09-2012,11-09-2012,5,1,SO47766,26329,2049.0982
47767,797,Sep,2012,16-09-2012,11-09-2012,5,1,SO47767,24902,1000.4375
47768,792,Sep,2012,16-09-2012,11-09-2012,5,1,SO47768,21985,2181.5625
47769,783,Sep,2012,16-09-2012,11-09-2012,5,1,SO47769,12703,2049.0982
47770,770,Sep,2012,16-09-2012,11-09-2012,5,1,SO47770,26375,782.99
47771,795,Sep,2012,17-09-2012,12-09-2012,5,1,SO47771,22181,2181.5625
47772,790,Sep,2012,17-09-2012,12-09-2012,5,1,SO47772,22195,2443.35
47773,761,Sep,2012,17-09-2012,12-09-2012,5,1,SO47773,15345,782.99
47774,765,Sep,2012,17-09-2012,12-09-2012,5,1,SO47774,15346,782.99
47775,790,Sep,2012,17-09-2012,12-09-2012,5,1,SO47775,21980,2443.35
47776,779,Sep,2012,17-09-2012,12-09-2012,5,1,SO47776,13007,2071.4196
47777,768,Sep,2012,17-09-2012,12-09-2012,5,1,SO47777,26162,782.99
47778,780,Sep,2012,18-09-2012,13-09-2012,5,1,SO47778,12284,2071.4196
47779,794,Sep,2012,18-09-2012,13-09-2012,5,1,SO47779,16269,2181.5625
47780,797,Sep,2012,18-09-2012,13-09-2012,5,1,SO47780,14105,1000.4375
47781,796,Sep,2012,18-09-2012,13-09-2012,5,1,SO47781,25991,2181.5625
47782,795,Sep,2012,18-09-2012,13-09-2012,5,1,SO47782,22032,2181.5625
47783,792,Sep,2012,18-09-2012,13-09-2012,5,1,SO47783,22197,2181.5625
47784,781,Sep,2012,18-09-2012,13-09-2012,5,1,SO47784,13078,2071.4196
47785,781,Sep,2012,19-09-2012,14-09-2012,5,1,SO47785,28708,2071.4196
47786,791,Sep,2012,19-09-2012,14-09-2012,5,1,SO47786,14719,2443.35
47787,789,Sep,2012,19-09-2012,14-09-2012,5,1,SO47787,16585,2443.35
47788,796,Sep,2012,20-09-2012,15-09-2012,5,1,SO47788,16546,2181.5625
47789,794,Sep,2012,20-09-2012,15-09-2012,5,1,SO47789,13453,2181.5625
47790,792,Sep,2012,20-09-2012,15-09-2012,5,1,SO47790,22173,2181.5625
47791,782,Sep,2012,20-09-2012,15-09-2012,5,1,SO47791,13036,2049.0982
47792,790,Sep,2012,21-09-2012,16-09-2012,5,1,SO47792,16207,2443.35
47793,789,Sep,2012,21-09-2012,16-09-2012,5,1,SO47793,14716,2443.35
47794,780,Sep,2012,21-09-2012,16-09-2012,5,1,SO47794,20375,2071.4196
47795,796,Sep,2012,21-09-2012,16-09-2012,5,1,SO47795,22004,2181.5625
47796,792,Sep,2012,21-09-2012,16-09-2012,5,1,SO47796,21979,2181.5625
47797,792,Sep,2012,21-09-2012,16-09-2012,5,1,SO47797,21986,2181.5625
47798,780,Sep,2012,21-09-2012,16-09-2012,5,1,SO47798,13000,2071.4196
47799,783,Sep,2012,22-09-2012,17-09-2012,5,1,SO47799,12264,2049.0982
47800,793,Sep,2012,22-09-2012,17-09-2012,5,1,SO47800,14798,2181.5625
47801,763,Sep,2012,22-09-2012,17-09-2012,5,1,SO47801,20555,782.99
47802,769,Sep,2012,22-09-2012,17-09-2012,5,1,SO47802,20850,782.99
47803,796,Sep,2012,22-09-2012,17-09-2012,5,1,SO47803,22000,2181.5625
47804,791,Sep,2012,22-09-2012,17-09-2012,5,1,SO47804,22178,2443.35
47805,796,Sep,2012,22-09-2012,17-09-2012,5,1,SO47805,22198,2181.5625
47806,769,Sep,2012,22-09-2012,17-09-2012,5,1,SO47806,15348,782.99
47807,796,Sep,2012,22-09-2012,17-09-2012,5,1,SO47807,16575,2181.5625
47808,770,Sep,2012,22-09-2012,17-09-2012,5,1,SO47808,26161,782.99
47809,768,Sep,2012,22-09-2012,17-09-2012,5,1,SO47809,26187,782.99
47810,765,Sep,2012,22-09-2012,17-09-2012,5,1,SO47810,26204,782.99
47811,779,Sep,2012,23-09-2012,18-09-2012,5,1,SO47811,12271,2071.4196
47812,795,Sep,2012,23-09-2012,18-09-2012,5,1,SO47812,16252,2181.5625
47813,798,Sep,2012,23-09-2012,18-09-2012,5,1,SO47813,14098,1000.4375
47814,783,Sep,2012,23-09-2012,18-09-2012,5,1,SO47814,26338,2049.0982
47815,792,Sep,2012,23-09-2012,18-09-2012,5,1,SO47815,22033,2181.5625
47816,790,Sep,2012,23-09-2012,18-09-2012,5,1,SO47816,22174,2443.35
47817,792,Sep,2012,23-09-2012,18-09-2012,5,1,SO47817,22200,2181.5625
47818,761,Sep,2012,23-09-2012,18-09-2012,5,1,SO47818,15364,782.99
47819,794,Sep,2012,23-09-2012,18-09-2012,5,1,SO47819,21968,2181.5625
47820,779,Sep,2012,23-09-2012,18-09-2012,5,1,SO47820,13025,2071.4196
47821,779,Sep,2012,23-09-2012,18-09-2012,5,1,SO47821,13038,2071.4196
47822,780,Sep,2012,23-09-2012,18-09-2012,5,1,SO47822,13051,2071.4196
47823,767,Sep,2012,23-09-2012,18-09-2012,5,1,SO47823,26160,782.99
47824,789,Sep,2012,24-09-2012,19-09-2012,5,1,SO47824,16267,2443.35
47825,759,Sep,2012,24-09-2012,19-09-2012,5,1,SO47825,20560,782.99
47826,791,Sep,2012,24-09-2012,19-09-2012,5,1,SO47826,22168,2443.35
47827,791,Sep,2012,24-09-2012,19-09-2012,5,1,SO47827,22175,2443.35
47828,789,Sep,2012,24-09-2012,19-09-2012,5,1,SO47828,21984,2443.35
47829,779,Sep,2012,24-09-2012,19-09-2012,5,1,SO47829,12706,2071.4196
47830,798,Sep,2012,25-09-2012,20-09-2012,5,1,SO47830,19308,1000.4375
47831,784,Sep,2012,25-09-2012,20-09-2012,5,1,SO47831,12281,2049.0982
47832,790,Sep,2012,25-09-2012,20-09-2012,5,1,SO47832,13478,2443.35
47833,793,Sep,2012,25-09-2012,20-09-2012,5,1,SO47833,22031,2181.5625
47834,794,Sep,2012,25-09-2012,20-09-2012,5,1,SO47834,22196,2181.5625
47835,798,Sep,2012,25-09-2012,20-09-2012,5,1,SO47835,24904,1000.4375
47836,781,Sep,2012,26-09-2012,21-09-2012,5,1,SO47836,28707,2071.4196
47837,781,Sep,2012,26-09-2012,21-09-2012,5,1,SO47837,12277,2071.4196
47838,792,Sep,2012,26-09-2012,21-09-2012,5,1,SO47838,13456,2181.5625
47839,759,Sep,2012,26-09-2012,21-09-2012,5,1,SO47839,20838,782.99
47840,766,Sep,2012,26-09-2012,21-09-2012,5,1,SO47840,20584,782.99
47841,784,Sep,2012,26-09-2012,21-09-2012,5,1,SO47841,26490,2049.0982
47842,760,Sep,2012,26-09-2012,21-09-2012,5,1,SO47842,15338,782.99
47843,765,Sep,2012,26-09-2012,21-09-2012,5,1,SO47843,15339,782.99
47844,792,Sep,2012,26-09-2012,21-09-2012,5,1,SO47844,21996,2181.5625
47845,790,Sep,2012,27-09-2012,22-09-2012,5,1,SO47845,16206,2443.35
47846,789,Sep,2012,27-09-2012,22-09-2012,5,1,SO47846,14779,2443.35
47847,789,Sep,2012,27-09-2012,22-09-2012,5,1,SO47847,16278,2443.35
47848,782,Sep,2012,27-09-2012,22-09-2012,5,1,SO47848,26328,2049.0982
47849,760,Sep,2012,27-09-2012,22-09-2012,5,1,SO47849,15342,782.99
47850,759,Sep,2012,27-09-2012,22-09-2012,5,1,SO47850,15350,782.99
47851,782,Sep,2012,28-09-2012,23-09-2012,5,1,SO47851,26331,2049.0982
47852,780,Sep,2012,28-09-2012,23-09-2012,5,1,SO47852,26342,2071.4196
47853,784,Sep,2012,28-09-2012,23-09-2012,5,1,SO47853,26487,2049.0982
47854,759,Sep,2012,28-09-2012,23-09-2012,5,1,SO47854,15341,782.99
47855,780,Sep,2012,28-09-2012,23-09-2012,5,1,SO47855,12987,2071.4196
47856,784,Sep,2012,28-09-2012,23-09-2012,5,1,SO47856,12995,2049.0982
47857,783,Sep,2012,28-09-2012,23-09-2012,5,1,SO47857,13024,2049.0982
47858,799,Sep,2012,29-09-2012,24-09-2012,5,1,SO47858,19302,1000.4375
47859,782,Sep,2012,29-09-2012,24-09-2012,5,1,SO47859,28713,2049.0982
47860,779,Sep,2012,29-09-2012,24-09-2012,5,1,SO47860,26339,2071.4196
47861,781,Sep,2012,29-09-2012,24-09-2012,5,1,SO47861,20470,2071.4196
47862,796,Sep,2012,29-09-2012,24-09-2012,5,1,SO47862,22199,2181.5625
47863,760,Sep,2012,29-09-2012,24-09-2012,5,1,SO47863,15351,782.99
47864,793,Sep,2012,29-09-2012,24-09-2012,5,1,SO47864,21966,2181.5625
47865,779,Sep,2012,29-09-2012,24-09-2012,5,1,SO47865,12701,2071.4196
47866,779,Sep,2012,29-09-2012,24-09-2012,5,1,SO47866,12990,2071.4196
47867,783,Sep,2012,29-09-2012,24-09-2012,5,1,SO47867,12991,2049.0982
47868,780,Sep,2012,29-09-2012,24-09-2012,5,1,SO47868,13021,2071.4196
47869,762,Sep,2012,29-09-2012,24-09-2012,5,1,SO47869,26190,782.99
47870,798,Sep,2012,30-09-2012,25-09-2012,5,1,SO47870,19305,1000.4375
47871,792,Sep,2012,30-09-2012,25-09-2012,5,1,SO47871,14708,2181.5625
47872,796,Sep,2012,30-09-2012,25-09-2012,5,1,SO47872,14790,2181.5625
47873,798,Sep,2012,30-09-2012,25-09-2012,5,1,SO47873,26321,1000.4375
47874,793,Sep,2012,30-09-2012,25-09-2012,5,1,SO47874,13462,2181.5625
47875,794,Sep,2012,30-09-2012,25-09-2012,5,1,SO47875,25992,2181.5625
47876,768,Sep,2012,30-09-2012,25-09-2012,5,1,SO47876,20848,782.99
47877,760,Sep,2012,30-09-2012,25-09-2012,5,1,SO47877,20851,782.99
47878,782,Sep,2012,30-09-2012,25-09-2012,5,1,SO47878,12702,2049.0982
47879,800,Sep,2012,01-10-2012,26-09-2012,5,1,SO47879,18157,1000.4375
47880,783,Sep,2012,01-10-2012,26-09-2012,5,1,SO47880,28689,2049.0982
47881,796,Sep,2012,01-10-2012,26-09-2012,5,1,SO47881,16553,2181.5625
47882,794,Sep,2012,01-10-2012,26-09-2012,5,1,SO47882,13464,2181.5625
47883,779,Sep,2012,01-10-2012,26-09-2012,5,1,SO47883,26481,2071.4196
47884,791,Sep,2012,01-10-2012,26-09-2012,5,1,SO47884,22030,2443.35
47885,799,Sep,2012,01-10-2012,26-09-2012,5,1,SO47885,24901,1000.4375
47886,782,Sep,2012,01-10-2012,26-09-2012,5,1,SO47886,13011,2049.0982
47887,781,Sep,2012,01-10-2012,26-09-2012,5,1,SO47887,13012,2071.4196
47888,780,Sep,2012,01-10-2012,26-09-2012,5,1,SO47888,13050,2071.4196
47889,795,Sep,2012,02-10-2012,27-09-2012,5,1,SO47889,16541,2181.5625
47890,791,Sep,2012,02-10-2012,27-09-2012,5,1,SO47890,16263,2443.35
47891,793,Sep,2012,02-10-2012,27-09-2012,5,1,SO47891,16290,2181.5625
47892,801,Sep,2012,02-10-2012,27-09-2012,5,1,SO47892,26373,1000.4375
47893,792,Sep,2012,02-10-2012,27-09-2012,5,1,SO47893,25989,2181.5625
47894,782,Sep,2012,02-10-2012,27-09-2012,5,1,SO47894,26344,2049.0982
47895,765,Sep,2012,02-10-2012,27-09-2012,5,1,SO47895,15347,782.99
47896,801,Sep,2012,03-10-2012,28-09-2012,5,1,SO47896,17206,1000.4375
47897,795,Sep,2012,03-10-2012,28-09-2012,5,1,SO47897,16573,2181.5625
47898,760,Sep,2012,03-10-2012,28-09-2012,5,1,SO47898,19276,782.99
47899,782,Sep,2012,03-10-2012,28-09-2012,5,1,SO47899,12996,2049.0982
47900,784,Sep,2012,03-10-2012,28-09-2012,5,1,SO47900,13035,2049.0982
47901,780,Sep,2012,03-10-2012,28-09-2012,5,1,SO47901,13075,2071.4196
47902,783,Sep,2012,03-10-2012,28-09-2012,5,1,SO47902,13076,2049.0982
47903,789,Sep,2012,04-10-2012,29-09-2012,5,1,SO47903,14714,2443.35
47904,795,Sep,2012,04-10-2012,29-09-2012,5,1,SO47904,16562,2181.5625
47905,793,Sep,2012,04-10-2012,29-09-2012,5,1,SO47905,29336,2181.5625
47906,768,Sep,2012,04-10-2012,29-09-2012,5,1,SO47906,27082,782.99
47907,790,Sep,2012,04-10-2012,29-09-2012,5,1,SO47907,21999,2443.35
47908,784,Sep,2012,04-10-2012,29-09-2012,5,1,SO47908,20468,2049.0982
47909,781,Sep,2012,04-10-2012,29-09-2012,5,1,SO47909,12999,2071.4196
47910,779,Sep,2012,04-10-2012,29-09-2012,5,1,SO47910,13049,2071.4196
47911,782,Sep,2012,04-10-2012,29-09-2012,5,1,SO47911,13077,2049.0982
47912,783,Sep,2012,05-10-2012,30-09-2012,5,1,SO47912,28724,2049.0982
47913,789,Sep,2012,05-10-2012,30-09-2012,5,1,SO47913,29159,2443.35
47914,766,Sep,2012,05-10-2012,30-09-2012,5,1,SO47914,20556,782.99
47915,783,Sep,2012,05-10-2012,30-09-2012,5,1,SO47915,26351,2049.0982
47916,798,Sep,2012,05-10-2012,30-09-2012,5,1,SO47916,24903,1000.4375
47917,782,Sep,2012,05-10-2012,30-09-2012,5,1,SO47917,13001,2049.0982
47918,784,Sep,2012,05-10-2012,30-09-2012,5,1,SO47918,13006,2049.0982
47919,797,Sep,2012,06-10-2012,01-10-2012,5,1,SO47919,17216,1000.4375
47920,782,Sep,2012,06-10-2012,01-10-2012,5,1,SO47920,12282,2049.0982
47921,796,Sep,2012,06-10-2012,01-10-2012,5,1,SO47921,14796,2181.5625
47922,796,Sep,2012,06-10-2012,01-10-2012,5,1,SO47922,13468,2181.5625
47923,782,Sep,2012,06-10-2012,01-10-2012,5,1,SO47923,26486,2049.0982
47924,795,Sep,2012,06-10-2012,01-10-2012,5,1,SO47924,22171,2181.5625
47925,799,Sep,2012,06-10-2012,01-10-2012,5,1,SO47925,24900,1000.4375
47926,783,Sep,2012,06-10-2012,01-10-2012,5,1,SO47926,13079,2049.0982
47927,764,Sep,2012,06-10-2012,01-10-2012,5,1,SO47927,26188,782.99
47928,795,Sep,2012,07-10-2012,02-10-2012,5,1,SO47928,29154,2181.5625
47929,789,Sep,2012,07-10-2012,02-10-2012,5,1,SO47929,29281,2443.35
47930,795,Sep,2012,07-10-2012,02-10-2012,5,1,SO47930,21982,2181.5625
47931,791,Sep,2012,08-10-2012,03-10-2012,5,1,SO47931,16531,2443.35
47932,793,Sep,2012,08-10-2012,03-10-2012,5,1,SO47932,16561,2181.5625
47933,793,Sep,2012,08-10-2012,03-10-2012,5,1,SO47933,16270,2181.5625
47934,799,Sep,2012,08-10-2012,03-10-2012,5,1,SO47934,14106,1000.4375
47935,794,Sep,2012,08-10-2012,03-10-2012,5,1,SO47935,22194,2181.5625
47936,761,Sep,2012,08-10-2012,03-10-2012,5,1,SO47936,26192,782.99
47937,759,Sep,2012,09-10-2012,04-10-2012,5,1,SO47937,20549,782.99
47938,792,Sep,2012,09-10-2012,04-10-2012,5,1,SO47938,21969,2181.5625
47939,792,Sep,2012,09-10-2012,04-10-2012,5,1,SO47939,21987,2181.5625
47940,780,Sep,2012,09-10-2012,04-10-2012,5,1,SO47940,12994,2071.4196
47941,781,Sep,2012,09-10-2012,04-10-2012,5,1,SO47941,13010,2071.4196
47942,767,Sep,2012,09-10-2012,04-10-2012,5,1,SO47942,26167,782.99
47943,799,Sep,2012,10-10-2012,05-10-2012,5,1,SO47943,17196,1000.4375
47944,784,Sep,2012,10-10-2012,05-10-2012,5,1,SO47944,28690,2049.0982
47945,791,Sep,2012,10-10-2012,05-10-2012,5,1,SO47945,14791,2443.35
47946,790,Sep,2012,10-10-2012,05-10-2012,5,1,SO47946,14802,2443.35
47947,800,Sep,2012,10-10-2012,05-10-2012,5,1,SO47947,14109,1000.4375
47948,790,Sep,2012,10-10-2012,05-10-2012,5,1,SO47948,13450,2443.35
47949,795,Sep,2012,10-10-2012,05-10-2012,5,1,SO47949,13477,2181.5625
47950,781,Sep,2012,10-10-2012,05-10-2012,5,1,SO47950,26484,2071.4196
47951,781,Sep,2012,10-10-2012,05-10-2012,5,1,SO47951,12700,2071.4196
47952,790,Sep,2012,10-10-2012,05-10-2012,5,1,SO47952,22193,2443.35
47953,790,Sep,2012,10-10-2012,05-10-2012,5,1,SO47953,21974,2443.35
47954,760,Sep,2012,10-10-2012,05-10-2012,5,1,SO47954,26191,782.99
47955,795,Sep,2012,11-10-2012,06-10-2012,5,1,SO47955,16554,2181.5625
47956,790,Sep,2012,11-10-2012,06-10-2012,5,1,SO47956,16271,2443.35
47957,801,Sep,2012,11-10-2012,06-10-2012,5,1,SO47957,14095,1000.4375
47958,763,Sep,2012,11-10-2012,06-10-2012,5,1,SO47958,15349,782.99
47959,762,Sep,2012,11-10-2012,06-10-2012,5,1,SO47959,26189,782.99
48093,795,Sep,2012,12-10-2012,07-10-2012,5,1,SO48093,16588,2181.5625
48094,791,Sep,2012,12-10-2012,07-10-2012,5,1,SO48094,13657,2443.35
48095,765,Sep,2012,12-10-2012,07-10-2012,5,1,SO48095,20590,782.99
48096,763,Sep,2012,12-10-2012,07-10-2012,5,1,SO48096,15398,782.99
48097,790,Sep,2012,12-10-2012,07-10-2012,5,1,SO48097,22412,2443.35
48098,795,Sep,2012,12-10-2012,07-10-2012,5,1,SO48098,22400,2181.5625
55451,801,Sep,2013,13-09-2013,08-09-2013,5,1,SO55451,24905,1195.47
55451,932,Sep,2013,13-09-2013,08-09-2013,5,1,SO55451,24905,1195.47
55451,713,Sep,2013,13-09-2013,08-09-2013,5,1,SO55451,24905,1195.47
55452,800,Sep,2013,13-09-2013,08-09-2013,5,1,SO55452,16521,1120.49
55453,782,Sep,2013,13-09-2013,08-09-2013,5,1,SO55453,12385,2304.98
55453,871,Sep,2013,13-09-2013,08-09-2013,5,1,SO55453,12385,2304.98
55454,779,Sep,2013,13-09-2013,08-09-2013,5,1,SO55454,12213,2369.96
55454,870,Sep,2013,13-09-2013,08-09-2013,5,1,SO55454,12213,2369.96
55454,871,Sep,2013,13-09-2013,08-09-2013,5,1,SO55454,12213,2369.96
55454,711,Sep,2013,13-09-2013,08-09-2013,5,1,SO55454,12213,2369.96
55455,872,Sep,2013,13-09-2013,08-09-2013,5,1,SO55455,12365,13.98
55455,870,Sep,2013,13-09-2013,08-09-2013,5,1,SO55455,12365,13.98
55456,928,Sep,2013,13-09-2013,08-09-2013,5,1,SO55456,13628,32.27
55456,921,Sep,2013,13-09-2013,08-09-2013,5,1,SO55456,13628,32.27
55456,873,Sep,2013,13-09-2013,08-09-2013,5,1,SO55456,13628,32.27
55457,921,Sep,2013,13-09-2013,08-09-2013,5,1,SO55457,18285,69.97
55457,929,Sep,2013,13-09-2013,08-09-2013,5,1,SO55457,18285,69.97
55457,711,Sep,2013,13-09-2013,08-09-2013,5,1,SO55457,18285,69.97
55458,870,Sep,2013,13-09-2013,08-09-2013,5,1,SO55458,24471,4.99
55459,868,Sep,2013,13-09-2013,08-09-2013,5,1,SO55459,27350,69.99
55460,922,Sep,2013,13-09-2013,08-09-2013,5,1,SO55460,19629,60.47
55460,931,Sep,2013,13-09-2013,08-09-2013,5,1,SO55460,19629,60.47
55460,707,Sep,2013,13-09-2013,08-09-2013,5,1,SO55460,19629,60.47
55461,712,Sep,2013,13-09-2013,08-09-2013,5,1,SO55461,17318,8.99
55462,923,Sep,2013,13-09-2013,08-09-2013,5,1,SO55462,11505,114.46
55462,708,Sep,2013,13-09-2013,08-09-2013,5,1,SO55462,11505,114.46
55462,715,Sep,2013,13-09-2013,08-09-2013,5,1,SO55462,11505,114.46
55462,858,Sep,2013,13-09-2013,08-09-2013,5,1,SO55462,11505,114.46
55463,922,Sep,2013,13-09-2013,08-09-2013,5,1,SO55463,11211,66.97
55463,882,Sep,2013,13-09-2013,08-09-2013,5,1,SO55463,11211,66.97
55463,712,Sep,2013,13-09-2013,08-09-2013,5,1,SO55463,11211,66.97
55464,922,Sep,2013,13-09-2013,08-09-2013,5,1,SO55464,29052,38.98
55464,711,Sep,2013,13-09-2013,08-09-2013,5,1,SO55464,29052,38.98
55465,922,Sep,2013,13-09-2013,08-09-2013,5,1,SO55465,29232,173.47
55465,932,Sep,2013,13-09-2013,08-09-2013,5,1,SO55465,29232,173.47
55465,859,Sep,2013,13-09-2013,08-09-2013,5,1,SO55465,29232,173.47
55465,876,Sep,2013,13-09-2013,08-09-2013,5,1,SO55465,29232,173.47
55466,923,Sep,2013,13-09-2013,08-09-2013,5,1,SO55466,28090,39.98
55466,711,Sep,2013,13-09-2013,08-09-2013,5,1,SO55466,28090,39.98
55467,923,Sep,2013,13-09-2013,08-09-2013,5,1,SO55467,28002,39.98
55467,708,Sep,2013,13-09-2013,08-09-2013,5,1,SO55467,28002,39.98
