TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
10,62606,United Kingdom,GB,Europe,37.27
9,61973,Australia,AU,Pacific,37.27
7,62320,France,FR,Europe,37.27
6,61558,Canada,CA,North America,37.27
9,61539,Australia,AU,Pacific,37.27
9,61483,Australia,AU,Pacific,37.27
4,61450,Southwest,US,North America,37.27
9,61432,Australia,AU,Pacific,37.27
7,61344,France,FR,Europe,37.27
7,62974,France,FR,Europe,37.27
5,63238,Southeast,US,North America,37.254
5,63248,Southeast,US,North America,37.254
4,58923,Southwest,US,North America,37.254
2,59056,Northeast,US,North America,37.254
3,59009,Central,US,North America,37.254
1,63142,Northwest,US,North America,37.152
6,58676,Canada,CA,North America,36.96
6,60401,Canada,CA,North America,36.96
9,60384,Australia,AU,Pacific,36.96
6,61138,Canada,CA,North America,36.96
7,62118,France,FR,Europe,36.96
6,56664,Canada,CA,North America,36.96
1,56735,Northwest,US,North America,36.96
1,57935,Northwest,US,North America,36.96
9,57795,Australia,AU,Pacific,36.96
6,54068,Canada,CA,North America,36.96
8,55355,Germany,DE,Europe,36.96
8,55774,Germany,DE,Europe,36.96
6,53045,Canada,CA,North America,36.96
4,52809,Southwest,US,North America,36.96
6,52638,Canada,CA,North America,36.96
6,52244,Canada,CA,North America,36.96
9,52024,Australia,AU,Pacific,36.96
1,52055,Northwest,US,North America,36.96
7,54348,France,FR,Europe,36.93
8,54563,Germany,DE,Europe,36.93
9,57481,Australia,AU,Pacific,36.93
1,58364,Northwest,US,North America,36.93
8,58507,Germany,DE,Europe,36.59
6,59095,Canada,CA,North America,36.59
9,60390,Australia,AU,Pacific,36.59
1,59664,Northwest,US,North America,36.59
6,59928,Canada,CA,North America,36.59
8,62262,Germany,DE,Europe,36.59
9,61790,Australia,AU,Pacific,36.59
9,61791,Australia,AU,Pacific,36.59
9,62477,Australia,AU,Pacific,36.59
6,62486,Canada,CA,North America,36.59
4,62356,Southwest,US,North America,36.59
1,62837,Northwest,US,North America,36.59
6,61449,Canada,CA,North America,36.59
4,61330,Southwest,US,North America,36.59
4,61556,Southwest,US,North America,36.59
4,61683,Southwest,US,North America,36.59
1,61679,Northwest,US,North America,36.59
6,62961,Canada,CA,North America,36.59
6,57445,Canada,CA,North America,36.59
1,57264,Northwest,US,North America,36.59
4,57862,Southwest,US,North America,36.59
4,58041,Southwest,US,North America,36.59
4,58305,Southwest,US,North America,36.59
1,56808,Northwest,US,North America,36.59
6,57205,Canada,CA,North America,36.59
9,56551,Australia,AU,Pacific,36.59
8,56406,Germany,DE,Europe,36.59
7,56358,France,FR,Europe,36.59
6,56238,Canada,CA,North America,36.59
10,54501,United Kingdom,GB,Europe,36.59
10,54748,United Kingdom,GB,Europe,36.59
4,55836,Southwest,US,North America,36.59
4,55406,Southwest,US,North America,36.59
6,55194,Canada,CA,North America,36.59
4,55155,Southwest,US,North America,36.59
6,55105,Canada,CA,North America,36.59
4,52079,Southwest,US,North America,36.59
1,52172,Northwest,US,North America,36.59
4,52589,Southwest,US,North America,36.59
6,52489,Canada,CA,North America,36.59
1,52379,Northwest,US,North America,36.59
6,53027,Canada,CA,North America,36.59
1,52979,Northwest,US,North America,36.59
10,53692,United Kingdom,GB,Europe,36.59
9,53627,Australia,AU,Pacific,36.59
7,53323,France,FR,Europe,36.27
10,53319,United Kingdom,GB,Europe,36.27
7,53041,France,FR,Europe,36.27
7,52911,France,FR,Europe,36.27
6,52171,Canada,CA,North America,36.27
4,52226,Southwest,US,North America,36.27
7,52255,France,FR,Europe,36.27
6,52338,Canada,CA,North America,36.27
10,55121,United Kingdom,GB,Europe,36.27
8,55486,Germany,DE,Europe,36.27
1,55831,Northwest,US,North America,36.27
7,55853,France,FR,Europe,36.27
10,55947,United Kingdom,GB,Europe,36.27
8,56095,Germany,DE,Europe,36.27
10,55650,United Kingdom,GB,Europe,36.27
7,55534,France,FR,Europe,36.27
6,54837,Canada,CA,North America,36.27
8,54854,Germany,DE,Europe,36.27
9,54895,Australia,AU,Pacific,36.27
10,54126,United Kingdom,GB,Europe,36.27
10,54014,United Kingdom,GB,Europe,36.27
4,56138,Southwest,US,North America,36.27
8,56098,Germany,DE,Europe,36.27
4,56287,Southwest,US,North America,36.27
10,56462,United Kingdom,GB,Europe,36.27
7,56632,France,FR,Europe,36.27
10,56989,United Kingdom,GB,Europe,36.27
7,56885,France,FR,Europe,36.27
1,58206,Northwest,US,North America,36.27
1,58201,Northwest,US,North America,36.27
6,58038,Canada,CA,North America,36.27
1,57860,Northwest,US,North America,36.27
6,57861,Canada,CA,North America,36.27
9,57801,Australia,AU,Pacific,36.27
8,57564,Germany,DE,Europe,36.27
9,62950,Australia,AU,Pacific,36.27
7,61699,France,FR,Europe,36.27
10,61515,United Kingdom,GB,Europe,36.27
4,61386,Southwest,US,North America,36.27
10,60918,United Kingdom,GB,Europe,36.27
6,60853,Canada,CA,North America,36.27
10,60868,United Kingdom,GB,Europe,36.27
10,60870,United Kingdom,GB,Europe,36.27
1,62833,Northwest,US,North America,36.27
10,62433,United Kingdom,GB,Europe,36.27
10,62203,United Kingdom,GB,Europe,36.27
7,62122,France,FR,Europe,36.27
4,62185,Southwest,US,North America,36.27
7,59867,France,FR,Europe,36.27
9,59657,Australia,AU,Pacific,36.27
4,59771,Southwest,US,North America,36.27
6,59155,Canada,CA,North America,36.27
10,59238,United Kingdom,GB,Europe,36.27
1,59293,Northwest,US,North America,36.27
10,58514,United Kingdom,GB,Europe,36.27
10,58616,United Kingdom,GB,Europe,36.27
1,58654,Northwest,US,North America,36.27
9,56645,Australia,AU,Pacific,35.96
9,54194,Australia,AU,Pacific,35.72
4,55830,Southwest,US,North America,35.72
7,62124,France,FR,Europe,35.72
9,63062,Australia,AU,Pacific,35.72
7,62119,France,FR,Europe,35.23
9,62471,Australia,AU,Pacific,35.23
6,62775,Canada,CA,North America,35.23
6,58727,Canada,CA,North America,35.23
9,59653,Australia,AU,Pacific,35.23
4,60396,Southwest,US,North America,35.23
4,54211,Southwest,US,North America,35.23
4,54442,Southwest,US,North America,35.23
9,57536,Australia,AU,Pacific,35.23
6,57912,Canada,CA,North America,35.23
1,58088,Northwest,US,North America,35.23
4,52340,Southwest,US,North America,35.23
9,52164,Australia,AU,Pacific,35.23
9,52527,Australia,AU,Pacific,35.23
4,52652,Southwest,US,North America,35.00
6,52359,Canada,CA,North America,35.00
9,51972,Australia,AU,Pacific,35.00
1,51912,Northwest,US,North America,35.00
4,52709,Southwest,US,North America,35.00
8,53156,Germany,DE,Europe,35.00
1,53325,Northwest,US,North America,35.00
9,53406,Australia,AU,Pacific,35.00
4,53700,Southwest,US,North America,35.00
1,53753,Northwest,US,North America,35.00
4,58325,Southwest,US,North America,35.00
6,57884,Canada,CA,North America,35.00
6,57821,Canada,CA,North America,35.00
4,58053,Southwest,US,North America,35.00
6,57777,Canada,CA,North America,35.00
4,57778,Southwest,US,North America,35.00
6,57723,Canada,CA,North America,35.00
6,57281,Canada,CA,North America,35.00
4,57344,Southwest,US,North America,35.00
4,57404,Southwest,US,North America,35.00
6,57458,Canada,CA,North America,35.00
8,57453,Germany,DE,Europe,35.00
10,57506,United Kingdom,GB,Europe,35.00
1,56633,Northwest,US,North America,35.00
9,56545,Australia,AU,Pacific,35.00
4,56416,Southwest,US,North America,35.00
4,56891,Southwest,US,North America,35.00
4,56939,Southwest,US,North America,35.00
9,56800,Australia,AU,Pacific,35.00
9,56699,Australia,AU,Pacific,35.00
6,56992,Canada,CA,North America,35.00
7,54343,France,FR,Europe,35.00
1,54354,Northwest,US,North America,35.00
7,54287,France,FR,Europe,35.00
6,54292,Canada,CA,North America,35.00
6,54017,Canada,CA,North America,35.00
7,53948,France,FR,Europe,35.00
4,54078,Southwest,US,North America,35.00
4,53906,Southwest,US,North America,35.00
9,53880,Australia,AU,Pacific,35.00
4,56100,Southwest,US,North America,35.00
1,56049,Northwest,US,North America,35.00
1,55432,Northwest,US,North America,35.00
6,55429,Canada,CA,North America,35.00
1,55430,Northwest,US,North America,35.00
9,55038,Australia,AU,Pacific,35.00
7,60406,France,FR,Europe,35.00
7,60077,France,FR,Europe,35.00
9,60183,Australia,AU,Pacific,35.00
6,59682,Canada,CA,North America,35.00
1,59612,Northwest,US,North America,35.00
6,59615,Canada,CA,North America,35.00
4,59536,Southwest,US,North America,35.00
1,59869,Northwest,US,North America,35.00
9,59917,Australia,AU,Pacific,35.00
1,58880,Northwest,US,North America,35.00
1,58808,Northwest,US,North America,35.00
6,58515,Canada,CA,North America,35.00
10,58508,United Kingdom,GB,Europe,35.00
4,62440,Southwest,US,North America,35.00
9,62533,Australia,AU,Pacific,35.00
4,62206,Southwest,US,North America,35.00
4,61998,Southwest,US,North America,35.00
7,60665,France,FR,Europe,35.00
10,61062,United Kingdom,GB,Europe,35.00
4,61352,Southwest,US,North America,35.00
4,61463,Southwest,US,North America,35.00
6,61517,Canada,CA,North America,35.00
1,62917,Northwest,US,North America,35.00
6,63330,Canada,CA,North America,35.00
10,62921,United Kingdom,GB,Europe,34.99
1,62946,Northwest,US,North America,34.99
9,62948,Australia,AU,Pacific,34.99
9,61600,Australia,AU,Pacific,34.99
6,61430,Canada,CA,North America,34.99
9,61374,Australia,AU,Pacific,34.99
9,61375,Australia,AU,Pacific,34.99
9,61275,Australia,AU,Pacific,34.99
4,61280,Southwest,US,North America,34.99
9,60842,Australia,AU,Pacific,34.99
9,60843,Australia,AU,Pacific,34.99
9,62027,Australia,AU,Pacific,34.99
8,61833,Germany,DE,Europe,34.99
8,61900,Germany,DE,Europe,34.99
9,61857,Australia,AU,Pacific,34.99
9,62238,Australia,AU,Pacific,34.99
4,62233,Southwest,US,North America,34.99
8,62065,Germany,DE,Europe,34.99
6,62542,Canada,CA,North America,34.99
1,62483,Northwest,US,North America,34.99
6,62396,Canada,CA,North America,34.99
9,62823,Australia,AU,Pacific,34.99
6,62876,Canada,CA,North America,34.99
4,62877,Southwest,US,North America,34.99
1,58589,Northwest,US,North America,34.99
4,58418,Southwest,US,North America,34.99
6,58489,Canada,CA,North America,34.99
9,58482,Australia,AU,Pacific,34.99
6,58708,Canada,CA,North America,34.99
9,59280,Australia,AU,Pacific,34.99
9,59417,Australia,AU,Pacific,34.99
9,59918,Australia,AU,Pacific,34.99
1,59923,Northwest,US,North America,34.99
9,60388,Australia,AU,Pacific,34.99
4,60566,Southwest,US,North America,34.99
9,55040,Australia,AU,Pacific,34.99
9,54981,Australia,AU,Pacific,34.99
9,56072,Australia,AU,Pacific,34.99
9,55976,Australia,AU,Pacific,34.99
9,55821,Australia,AU,Pacific,34.99
8,55952,Germany,DE,Europe,34.99
9,55750,Australia,AU,Pacific,34.99
4,53981,Southwest,US,North America,34.99
6,54331,Canada,CA,North America,34.99
9,54385,Australia,AU,Pacific,34.99
10,54467,United Kingdom,GB,Europe,34.99
9,54668,Australia,AU,Pacific,34.99
10,54918,United Kingdom,GB,Europe,34.99
1,54942,Northwest,US,North America,34.99
4,54884,Southwest,US,North America,34.99
4,54885,Southwest,US,North America,34.99
9,54721,Australia,AU,Pacific,34.99
1,56912,Northwest,US,North America,34.99
9,56914,Australia,AU,Pacific,34.99
7,56833,France,FR,Europe,34.99
6,56487,Canada,CA,North America,34.99
1,56543,Northwest,US,North America,34.99
10,56311,United Kingdom,GB,Europe,34.99
8,57346,Germany,DE,Europe,34.99
6,57253,Canada,CA,North America,34.99
10,57661,United Kingdom,GB,Europe,34.99
7,57663,France,FR,Europe,34.99
7,57573,France,FR,Europe,34.99
9,58028,Australia,AU,Pacific,34.99
6,57958,Canada,CA,North America,34.99
9,58298,Australia,AU,Pacific,34.99
9,53412,Australia,AU,Pacific,34.99
9,53247,Australia,AU,Pacific,34.99
6,53243,Canada,CA,North America,34.99
1,53197,Northwest,US,North America,34.99
6,52968,Canada,CA,North America,34.99
4,52734,Southwest,US,North America,34.99
9,52889,Australia,AU,Pacific,34.99
9,51883,Australia,AU,Pacific,34.99
9,51930,Australia,AU,Pacific,34.99
9,51974,Australia,AU,Pacific,34.99
6,52023,Canada,CA,North America,34.99
8,52316,Germany,DE,Europe,34.99
4,52163,Southwest,US,North America,34.99
6,52113,Canada,CA,North America,34.99
9,52624,Australia,AU,Pacific,34.99
4,52578,Southwest,US,North America,34.99
7,52395,France,FR,Europe,34.99
6,52419,Canada,CA,North America,34.99
6,52473,Canada,CA,North America,34.99
4,52524,Southwest,US,North America,34.99
1,52339,Northwest,US,North America,34.98
1,52690,Northwest,US,North America,34.98
6,52793,Canada,CA,North America,34.98
10,52750,United Kingdom,GB,Europe,34.98
1,53095,Northwest,US,North America,34.98
1,53735,Northwest,US,North America,34.98
1,53740,Northwest,US,North America,34.98
1,53737,Northwest,US,North America,34.98
4,53738,Southwest,US,North America,34.98
6,53791,Canada,CA,North America,34.98
9,58291,Australia,AU,Pacific,34.98
7,58316,France,FR,Europe,34.98
7,58319,France,FR,Europe,34.98
4,57867,Southwest,US,North America,34.98
1,57325,Northwest,US,North America,34.98
8,56883,Germany,DE,Europe,34.98
1,56717,Northwest,US,North America,34.98
9,56801,Australia,AU,Pacific,34.98
4,54781,Southwest,US,North America,34.98
1,54946,Northwest,US,North America,34.98
4,54615,Southwest,US,North America,34.98
1,54616,Northwest,US,North America,34.98
10,54457,United Kingdom,GB,Europe,34.98
9,54383,Australia,AU,Pacific,34.98
4,54215,Southwest,US,North America,34.98
1,54154,Northwest,US,North America,34.98
4,53937,Southwest,US,North America,34.98
9,55744,Australia,AU,Pacific,34.98
1,55757,Northwest,US,North America,34.98
6,56039,Canada,CA,North America,34.98
1,54994,Northwest,US,North America,34.98
1,55048,Northwest,US,North America,34.98
4,55050,Southwest,US,North America,34.98
9,55388,Australia,AU,Pacific,34.98
1,55470,Northwest,US,North America,34.98
6,60474,Canada,CA,North America,34.98
1,60203,Northwest,US,North America,34.98
8,60079,Germany,DE,Europe,34.98
6,59667,Canada,CA,North America,34.98
6,59725,Canada,CA,North America,34.98
4,59359,Southwest,US,North America,34.98
4,59356,Southwest,US,North America,34.98
4,62897,Southwest,US,North America,34.98
6,62357,Canada,CA,North America,34.98
6,62549,Canada,CA,North America,34.98
1,62189,Northwest,US,North America,34.98
10,62265,United Kingdom,GB,Europe,34.98
6,61803,Canada,CA,North America,34.98
6,61801,Canada,CA,North America,34.98
10,61940,United Kingdom,GB,Europe,34.98
10,60800,United Kingdom,GB,Europe,34.98
4,60905,Southwest,US,North America,34.98
6,60906,Canada,CA,North America,34.98
4,60711,Southwest,US,North America,34.98
6,61286,Canada,CA,North America,34.98
6,61333,Canada,CA,North America,34.98
6,63020,Canada,CA,North America,34.98
1,63078,Northwest,US,North America,34.98
8,61134,Germany,DE,Europe,34.92
9,61109,Australia,AU,Pacific,34.89
4,61684,Southwest,US,North America,34.89
6,61984,Canada,CA,North America,34.89
4,61985,Southwest,US,North America,34.89
7,58667,France,FR,Europe,34.89
6,55154,Canada,CA,North America,34.89
9,55820,Australia,AU,Pacific,34.89
4,55833,Southwest,US,North America,34.89
6,54116,Canada,CA,North America,34.89
9,54669,Australia,AU,Pacific,34.89
4,54543,Southwest,US,North America,34.89
9,54772,Australia,AU,Pacific,34.89
6,56714,Canada,CA,North America,34.89
4,56922,Southwest,US,North America,34.89
1,56144,Northwest,US,North America,34.89
9,56231,Australia,AU,Pacific,34.89
6,57323,Canada,CA,North America,34.89
1,57389,Northwest,US,North America,34.89
4,58304,Southwest,US,North America,34.89
4,58210,Southwest,US,North America,34.89
1,53254,Northwest,US,North America,34.89
9,53079,Australia,AU,Pacific,34.89
4,53028,Southwest,US,North America,34.89
4,52425,Southwest,US,North America,34.89
4,51895,Southwest,US,North America,34.89
6,51890,Canada,CA,North America,34.89
4,51891,Southwest,US,North America,34.89
4,51892,Southwest,US,North America,34.89
9,53725,Australia,AU,Pacific,34.47
10,57815,United Kingdom,GB,Europe,34.47
10,53904,United Kingdom,GB,Europe,34.47
10,62726,United Kingdom,GB,Europe,34.47
10,61572,United Kingdom,GB,Europe,34.47
6,61391,Canada,CA,North America,33.98
7,60921,France,FR,Europe,33.98
8,60803,Germany,DE,Europe,33.98
8,60804,Germany,DE,Europe,33.98
7,62503,France,FR,Europe,33.98
7,62371,France,FR,Europe,33.98
7,62369,France,FR,Europe,33.98
4,62415,Southwest,US,North America,33.98
4,61931,Southwest,US,North America,33.98
8,62121,Germany,DE,Europe,33.98
1,62100,Northwest,US,North America,33.98
1,62182,Northwest,US,North America,33.98
8,58614,Germany,DE,Europe,33.98
7,59610,France,FR,Europe,33.98
1,59926,Northwest,US,North America,33.98
9,59919,Australia,AU,Pacific,33.98
10,59866,United Kingdom,GB,Europe,33.98
7,63032,France,FR,Europe,33.98
10,54077,United Kingdom,GB,Europe,33.98
4,54728,Southwest,US,North America,33.98
6,54678,Canada,CA,North America,33.98
4,54538,Southwest,US,North America,33.98
8,54568,Germany,DE,Europe,33.98
9,54483,Australia,AU,Pacific,33.98
10,56002,United Kingdom,GB,Europe,33.98
10,55589,United Kingdom,GB,Europe,33.98
10,55069,United Kingdom,GB,Europe,33.98
1,55100,Northwest,US,North America,33.98
10,55366,United Kingdom,GB,Europe,33.98
8,57818,Germany,DE,Europe,33.98
10,58166,United Kingdom,GB,Europe,33.98
7,57512,France,FR,Europe,33.98
8,56463,Germany,DE,Europe,33.98
6,56868,Canada,CA,North America,33.98
4,53731,Southwest,US,North America,33.98
7,53271,France,FR,Europe,33.98
10,53113,United Kingdom,GB,Europe,33.98
4,52685,Southwest,US,North America,33.98
1,51935,Northwest,US,North America,33.98
4,51985,Southwest,US,North America,33.98
10,52508,United Kingdom,GB,Europe,33.98
10,52555,United Kingdom,GB,Europe,33.98
8,52556,Germany,DE,Europe,33.98
10,52552,United Kingdom,GB,Europe,33.98
10,52099,United Kingdom,GB,Europe,33.98
1,52227,Northwest,US,North America,33.98
10,52098,United Kingdom,GB,Europe,33.43
4,51934,Southwest,US,North America,33.43
8,51951,Germany,DE,Europe,33.43
4,53415,Southwest,US,North America,33.43
10,55364,United Kingdom,GB,Europe,33.43
4,62183,Southwest,US,North America,33.43
1,62709,Northwest,US,North America,33.43
1,62647,Northwest,US,North America,32.60
7,62499,France,FR,Europe,32.60
6,62551,Canada,CA,North America,32.60
1,62596,Northwest,US,North America,32.60
9,62171,Australia,AU,Pacific,32.60
6,62188,Canada,CA,North America,32.60
1,62250,Northwest,US,North America,32.60
10,61939,United Kingdom,GB,Europe,32.60
4,62039,Southwest,US,North America,32.60
1,61869,Northwest,US,North America,32.60
6,60653,Canada,CA,North America,32.60
6,60978,Canada,CA,North America,32.60
1,61389,Northwest,US,North America,32.60
1,61557,Northwest,US,North America,32.60
4,60061,Southwest,US,North America,32.60
6,60473,Canada,CA,North America,32.60
1,60579,Northwest,US,North America,32.60
1,58602,Northwest,US,North America,32.60
4,58369,Southwest,US,North America,32.60
9,58718,Australia,AU,Pacific,32.60
4,59429,Southwest,US,North America,32.60
4,63075,Southwest,US,North America,32.60
4,55404,Southwest,US,North America,32.60
4,55156,Southwest,US,North America,32.60
4,55570,Southwest,US,North America,32.60
4,55628,Southwest,US,North America,32.60
6,55700,Canada,CA,North America,32.60
4,54394,Southwest,US,North America,32.60
7,54686,France,FR,Europe,32.60
7,54687,France,FR,Europe,32.60
1,54835,Northwest,US,North America,32.60
1,53934,Northwest,US,North America,32.60
1,53836,Northwest,US,North America,32.60
9,54262,Australia,AU,Pacific,32.60
8,56931,Germany,DE,Europe,32.60
9,56915,Australia,AU,Pacific,32.60
4,56556,Southwest,US,North America,32.60
4,56657,Southwest,US,North America,32.60
6,56199,Canada,CA,North America,32.60
9,57699,Australia,AU,Pacific,32.60
8,57720,Germany,DE,Europe,32.60
4,58087,Southwest,US,North America,32.60
4,57978,Southwest,US,North America,32.60
10,53377,United Kingdom,GB,Europe,32.60
7,52701,France,FR,Europe,32.60
7,52811,France,FR,Europe,32.60
9,53138,Australia,AU,Pacific,32.60
6,53201,Canada,CA,North America,32.60
1,51938,Northwest,US,North America,32.60
6,52231,Canada,CA,North America,32.60
6,57092,Canada,CA,North America,32.394
1,61183,Northwest,US,North America,32.394
9,61098,Australia,AU,Pacific,32.28
9,60960,Australia,AU,Pacific,32.28
4,60709,Southwest,US,North America,32.28
1,60859,Northwest,US,North America,32.28
6,61452,Canada,CA,North America,32.28
4,61334,Southwest,US,North America,32.28
9,61316,Australia,AU,Pacific,32.28
9,61975,Australia,AU,Pacific,32.28
10,62263,United Kingdom,GB,Europe,32.28
9,62287,Australia,AU,Pacific,32.28
9,62161,Australia,AU,Pacific,32.28
6,62552,Canada,CA,North America,32.28
9,62880,Australia,AU,Pacific,32.28
1,59430,Northwest,US,North America,32.28
6,59296,Canada,CA,North America,32.28
7,59105,France,FR,Europe,32.28
1,58793,Northwest,US,North America,32.28
4,58432,Southwest,US,North America,32.28
6,58603,Canada,CA,North America,32.28
1,58605,Northwest,US,North America,32.28
6,60205,Canada,CA,North America,32.28
9,60050,Australia,AU,Pacific,32.28
9,60051,Australia,AU,Pacific,32.28
6,59724,Canada,CA,North America,32.28
4,59721,Southwest,US,North America,32.28
8,62973,Germany,DE,Europe,32.28
4,56240,Southwest,US,North America,32.28
9,56340,Australia,AU,Pacific,32.28
1,56616,Northwest,US,North America,32.28
1,56504,Northwest,US,North America,32.28
9,56434,Australia,AU,Pacific,32.28
9,57905,Australia,AU,Pacific,32.28
6,58148,Canada,CA,North America,32.28
4,58149,Southwest,US,North America,32.28
1,58212,Northwest,US,North America,32.28
10,57561,United Kingdom,GB,Europe,32.28
6,57646,Canada,CA,North America,32.28
9,57245,Australia,AU,Pacific,32.28
4,54274,Southwest,US,North America,32.28
9,54322,Australia,AU,Pacific,32.28
7,54125,France,FR,Europe,32.28
9,54043,Australia,AU,Pacific,32.28
4,54054,Southwest,US,North America,32.28
4,53999,Southwest,US,North America,32.28
4,54681,Southwest,US,North America,32.28
6,54731,Canada,CA,North America,32.28
6,54783,Canada,CA,North America,32.28
10,54456,United Kingdom,GB,Europe,32.28
9,55745,Australia,AU,Pacific,32.28
1,55761,Northwest,US,North America,32.28
4,56038,Southwest,US,North America,32.28
4,55837,Southwest,US,North America,32.28
1,54991,Northwest,US,North America,32.28
8,55005,Germany,DE,Europe,32.28
6,55521,Canada,CA,North America,32.28
4,52233,Southwest,US,North America,32.28
4,52382,Southwest,US,North America,32.28
9,52619,Australia,AU,Pacific,32.28
4,52630,Southwest,US,North America,32.28
4,52490,Southwest,US,North America,32.28
1,52429,Northwest,US,North America,32.28
6,52083,Canada,CA,North America,32.28
9,53186,Australia,AU,Pacific,32.28
4,52860,Southwest,US,North America,32.28
9,53668,Australia,AU,Pacific,32.28
7,53696,France,FR,Europe,32.27
6,53631,Canada,CA,North America,32.27
9,53403,Australia,AU,Pacific,32.27
10,52869,United Kingdom,GB,Europe,32.27
8,53036,Germany,DE,Europe,32.27
10,53037,United Kingdom,GB,Europe,32.27
9,52068,Australia,AU,Pacific,32.27
10,51998,United Kingdom,GB,Europe,32.27
9,55456,Australia,AU,Pacific,32.27
8,55006,Germany,DE,Europe,32.27
9,55035,Australia,AU,Pacific,32.27
10,55207,United Kingdom,GB,Europe,32.27
1,56035,Northwest,US,North America,32.27
8,55641,Germany,DE,Europe,32.27
8,55646,Germany,DE,Europe,32.27
6,55568,Canada,CA,North America,32.27
8,54496,Germany,DE,Europe,32.27
9,54381,Australia,AU,Pacific,32.27
9,54382,Australia,AU,Pacific,32.27
9,54432,Australia,AU,Pacific,32.27
7,54849,France,FR,Europe,32.27
8,54289,Germany,DE,Europe,32.27
1,57549,Northwest,US,North America,32.27
9,57793,Australia,AU,Pacific,32.27
6,57863,Canada,CA,North America,32.27
4,57977,Southwest,US,North America,32.27
7,58048,France,FR,Europe,32.27
6,56614,Canada,CA,North America,32.27
1,56141,Northwest,US,North America,32.27
1,57204,Northwest,US,North America,32.27
4,59662,Southwest,US,North America,32.27
8,59859,Germany,DE,Europe,32.27
4,58496,Southwest,US,North America,32.27
9,58425,Australia,AU,Pacific,32.27
4,59224,Southwest,US,North America,32.27
6,59427,Canada,CA,North America,32.27
8,62841,Germany,DE,Europe,32.27
8,62657,Germany,DE,Europe,32.27
9,62581,Australia,AU,Pacific,32.27
8,62429,Germany,DE,Europe,32.27
9,62160,Australia,AU,Pacific,32.27
10,62264,United Kingdom,GB,Europe,32.27
10,62319,United Kingdom,GB,Europe,32.27
4,62038,Southwest,US,North America,32.27
9,61482,Australia,AU,Pacific,32.27
9,61444,Australia,AU,Pacific,32.27
6,61555,Canada,CA,North America,32.27
9,60897,Australia,AU,Pacific,32.27
7,60663,France,FR,Europe,32.27
6,60677,Canada,CA,North America,32.22
6,58741,Canada,CA,North America,32.22
2,51841,Northeast,US,North America,32.118
4,55529,Southwest,US,North America,31.97
6,55643,Canada,CA,North America,31.97
4,60008,Southwest,US,North America,31.97
9,60181,Australia,AU,Pacific,31.97
6,60157,Canada,CA,North America,31.97
6,62063,Canada,CA,North America,31.97
1,63018,Northwest,US,North America,31.73
9,55872,Australia,AU,Pacific,31.73
7,56825,France,FR,Europe,31.73
1,51797,Northwest,US,North America,31.584
6,51756,Canada,CA,North America,31.584
5,53622,Southeast,US,North America,31.584
1,57321,Northwest,US,North America,31.28
10,54074,United Kingdom,GB,Europe,31.28
4,54777,Southwest,US,North America,31.28
9,53982,Australia,AU,Pacific,31.27
9,55817,Australia,AU,Pacific,31.27
7,55066,France,FR,Europe,31.27
10,57560,United Kingdom,GB,Europe,31.27
1,57642,Northwest,US,North America,31.27
9,58022,Australia,AU,Pacific,31.27
7,58318,France,FR,Europe,31.27
10,58162,United Kingdom,GB,Europe,31.27
6,56708,Canada,CA,North America,31.27
8,53427,Germany,DE,Europe,31.27
9,53244,Australia,AU,Pacific,31.27
1,53364,Northwest,US,North America,31.27
9,52674,Australia,AU,Pacific,31.27
9,52779,Australia,AU,Pacific,31.27
9,52780,Australia,AU,Pacific,31.27
6,51933,Canada,CA,North America,31.27
8,52390,Germany,DE,Europe,31.27
9,52287,Australia,AU,Pacific,31.27
10,52139,United Kingdom,GB,Europe,31.27
1,62299,Northwest,US,North America,31.27
6,62544,Canada,CA,North America,31.27
9,62879,Australia,AU,Pacific,31.27
6,62831,Canada,CA,North America,31.27
9,60637,Australia,AU,Pacific,31.27
6,60851,Canada,CA,North America,31.27
9,60840,Australia,AU,Pacific,31.27
10,61065,United Kingdom,GB,Europe,31.27
6,61496,Canada,CA,North America,31.27
7,60150,France,FR,Europe,31.27
4,60132,Southwest,US,North America,31.27
4,60134,Southwest,US,North America,31.27
9,60567,Australia,AU,Pacific,31.27
9,59654,Australia,AU,Pacific,31.27
10,59740,United Kingdom,GB,Europe,31.27
1,59221,Northwest,US,North America,31.27
10,59173,United Kingdom,GB,Europe,31.27
4,59110,Southwest,US,North America,30.97
4,60794,Southwest,US,North America,30.97
9,62697,Australia,AU,Pacific,30.97
1,62509,Northwest,US,North America,30.97
8,62428,Germany,DE,Europe,30.97
4,63088,Southwest,US,North America,30.97
7,52194,France,FR,Europe,30.97
4,52195,Southwest,US,North America,30.97
4,52510,Southwest,US,North America,30.97
9,52886,Australia,AU,Pacific,30.97
6,52941,Canada,CA,North America,30.97
6,56984,Canada,CA,North America,30.97
4,56298,Southwest,US,North America,30.97
4,56626,Southwest,US,North America,30.97
6,58158,Canada,CA,North America,30.97
4,58312,Southwest,US,North America,30.97
9,58294,Australia,AU,Pacific,30.97
1,58233,Northwest,US,North America,30.97
1,57514,Northwest,US,North America,30.97
6,57766,Canada,CA,North America,30.97
6,57719,Canada,CA,North America,30.97
1,57654,Northwest,US,North America,30.97
6,54962,Canada,CA,North America,30.97
1,55218,Northwest,US,North America,30.97
6,55784,Canada,CA,North America,30.97
